suitability_summary_id,suitability_report_id,portfolio_id,allocation_model_id,has_drifted,description,rebalanced
37845,458,TAIV1729,Balanced Growth GBP,False,,False
37846,458,TAIV1732,Growth USD,False,,False
37847,458,TAIV1735,Conservative Balanced USD,False,,False
37848,458,TAIV1738,Growth GBP,False,,False
37849,458,TAIV1744,Balanced Growth USD,False,,False
37850,458,TAIV1747,Balanced Growth USD,False,,False
37851,458,TAIV1750,Conservative Balanced USD,False,,False
37852,458,TAIV1756,Conservative Balanced USD,False,,False
37853,458,TAIV1759,Conservative Balanced GBP,False,,False
37854,458,TAIV1762,Balanced Growth USD,False,,False
37855,458,TAIV1768,Conservative Balanced USD,False,,False
37856,458,TAIV1780,Balanced Growth USD,False,,False
37857,458,TAIV1783,Conservative Balanced USD,False,,False
37858,458,TAIV1786,Balanced Growth GBP,False,,False
37859,458,TAIV1801,Balanced Growth GBP,False,,False
37860,458,TAIV1804,Balanced Growth USD,False,,False
37861,458,TAIV1810,Balanced Growth GBP,False,,False
37862,458,TAIV1816,Balanced Growth USD,False,,False
37863,458,TAIV1819,Balanced Growth USD,False,,False
37864,458,TAIV1825,Growth GBP,False,,False
37865,458,TAIV1831,Balanced Growth GBP,False,,False
37866,458,TAIV1840,Conservative Balanced GBP,False,,False
37867,458,TAIV1846,Growth USD,True,assetClass_Equity,False
37868,458,TAIV1849,Balanced Growth GBP,False,,False
37869,458,TAIV1855,Balanced Growth GBP,False,,False
37870,458,TAIV1855A,Conservative Balanced USD,True,"assetClass_Equity, risk drift, tracking error drift",False
37871,458,TAIV1855B,Growth USD,False,,False
37872,458,TAIV1861,Growth USD,False,,False
37873,458,TAIV1864,Growth GBP,False,,False
37874,458,TAIV1864A,Growth USD,True,assetClass_Equity,False
37875,458,TAIV1867,Balanced Growth GBP,False,,False
37876,458,TAIV1876,Balanced Growth GBP,False,,False
37877,458,TAIV1879,Balanced Growth GBP,False,,False
37878,458,TAIV1879A,Balanced Growth USD,False,,False
37879,458,TAIV1885,Balanced Growth GBP,False,,False
37880,458,TAIV1894,Conservative Balanced USD,False,,False
37881,458,TAIV1906,Balanced Growth GBP,True,", tracking error drift",False
37882,458,TAIV1918,Conservative Balanced GBP,False,,False
37883,458,TAIV1921,Balanced Growth GBP,False,,False
37884,458,TAIV1924,Growth GBP,False,,False
37885,458,TAIV1928,Balanced Growth GBP,False,,False
37886,458,TAIV1930,Growth GBP,False,,False
37887,458,TAIV1933,Balanced Growth USD,False,,False
37888,458,TAIV1936,Balanced Growth GBP,False,,False
37889,458,TAIV1948,Balanced Growth GBP,False,,False
37890,458,TAIV1957,Balanced Growth GBP,False,,False
37891,458,TAIV1966,Balanced Growth GBP,False,,False
37892,458,TAIV1969,Conservative Balanced EUR,False,,False
37893,458,TAIV1972,Conservative Balanced GBP,False,,False
37894,458,TAIV1987,Balanced Growth GBP,False,,False
37895,458,TAIV1990,Balanced Growth GBP,False,,False
37896,458,TAIV1993,Balanced Growth USD,False,,False
37897,458,TAIV1999,Growth USD,False,,False
37898,458,TAIV2002,Balanced Growth USD,False,,False
37899,458,TAIV2002B,Balanced Growth EUR,False,,False
37900,458,TAIV2008,Balanced Growth GBP,False,,False
37901,458,TAIV2014,Growth USD,False,,False
37902,458,TAIV2020,Balanced Growth USD,False,,False
37903,458,TAIV2026,Balanced Growth GBP,False,,False
37904,458,TAIV2032,Growth GBP,False,,False
37905,458,TAIV2035,Balanced Growth GBP,False,,False
37906,458,TAIV2035A,Balanced Growth USD,False,,False
37907,458,TAIV2050,Growth GBP,False,,False
37908,458,TAIV2053,Balanced Growth GBP,False,,False
37909,458,TAIV2071,Conservative Balanced GBP,False,,False
37910,458,TAIV2077,Growth USD,False,,False
37911,458,TAIV2080,Growth USD,False,,False
37912,458,TAIV2086,Balanced Growth USD,False,,False
37913,458,TAIV2089,Balanced Growth GBP,False,,False
37914,458,TAIV2098,Growth USD,False,,False
37915,458,TAIV2101,Balanced Growth GBP,False,,False
37916,458,TAIV2104,Balanced Growth GBP,False,,False
37917,458,TAIV2107,Balanced Growth GBP,False,,False
37918,458,TAIV2110,Balanced Growth GBP,False,,False
37919,458,TAIV2113,Balanced Growth GBP,False,,False
37920,458,TAIV2116,Growth USD,False,,False
37921,458,TAIV2119,Conservative Balanced USD,False,,False
37922,458,TAIV2122,Balanced Growth USD,False,,False
37923,458,TAIV2128,Growth GBP,False,,False
37924,458,TAIV2137,Balanced Growth GBP,False,,False
37925,458,TAIV2140,Balanced Growth USD,False,,False
37926,458,TAIV2146,Balanced Growth USD,False,,False
37927,458,TAIV2149,Balanced Growth USD,False,,False
37928,458,TAIV2155,Balanced Growth USD,False,,False
37929,458,TAIV2158,Balanced Growth GBP,False,,False
37930,458,TAIV2161,Balanced Growth USD,False,,False
37931,458,TAIV2164,Growth USD,True,assetClass_Equity,False
37932,458,TAIV2173,Balanced Growth GBP,False,,False
37933,458,TAIV2179,Balanced Growth GBP,False,,False
37934,458,TAIV2182,Balanced Growth GBP,False,,False
37935,458,TAIV2191,Conservative Balanced USD,True,assetClass_Equity,False
37936,458,TAIV2200,Balanced Growth GBP,False,,False
37937,458,TAIV2201,Balanced Growth USD,False,,False
37938,458,TAIV2203,Conservative Balanced USD,False,,False
37939,458,TAIV2206,Balanced Growth USD,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
37940,458,TAIV2209,Balanced Growth GBP,False,,False
37941,458,TAIV2210,Growth GBP,False,,False
37942,458,TAIV2211,Growth USD,False,,False
37943,458,TAIV2215,Balanced Growth GBP,False,,False
37944,458,TAIV2218,Balanced Growth GBP,False,,False
37945,458,TAIV2221,Balanced Growth GBP,False,,False
37946,458,TAIV2224,Balanced Growth GBP,False,,False
37947,458,TAIV2227,Balanced Growth GBP,False,,False
37948,458,TAIV2227A,Balanced Growth USD,False,,False
37949,458,TAIV2230,Balanced Growth GBP,False,,False
37950,458,TAIV2233,Balanced Growth GBP,False,,False
37951,458,TAIV2236,Balanced Growth GBP,False,,False
37952,458,TAIV2239,Balanced Growth GBP,False,,False
37953,458,TAIV2245,Balanced Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
37954,458,TAIV2248,Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
37955,458,TAIV2254,Conservative Balanced GBP,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
37956,458,TAIV2263,Balanced Growth GBP,False,,False
37957,458,TAIV2266,Balanced Growth GBP,False,,False
37958,458,TAIV2269,Balanced Growth USD,False,,False
37959,458,TAIV2269A,Balanced Growth GBP,False,,False
37960,458,TAIV2281,Balanced Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
37961,458,TAIV2284,Balanced Growth USD,False,,False
37962,458,TAIV2293,Conservative Balanced USD,False,,False
37963,458,TAIV2314,Balanced Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
37964,458,TAIV2317,Balanced Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
37965,458,TAIV2332,Balanced Growth USD,False,,False
37966,458,TAIV2332B,Balanced Growth EUR,False,,False
37967,458,TAIV2338,Balanced Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
37968,458,TAIV2347,Growth USD,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
37969,458,TAIV2353,Balanced Growth GBP,False,,False
37970,458,TAIV2356,Balanced Growth GBP,False,,False
37971,458,TAIV2362,Conservative Balanced GBP,False,,False
37972,458,TAIV2365,Balanced Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
37973,458,TAIV2368,Balanced Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
37974,458,TAIV2374,Balanced Growth GBP,False,,False
37975,458,TAIV2392,Balanced Growth USD,False,,False
37976,458,TAIV2401,Growth USD,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
37977,458,TAIV2401A,Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
37978,458,TAIVD1522,Balanced Growth GBP,False,,False
37979,458,TAIVD1555,Conservative Balanced GBP,False,,False
37980,458,TAIVD1582,Balanced Growth USD,False,,False
37981,458,TAIVD1588,Balanced Growth GBP,False,,False
37982,458,TAIVD1633,Growth USD,False,,False
37983,458,TAIVD1636,Balanced Growth GBP,False,,False
37984,458,TAIVD1637,Balanced Growth USD,True,"assetClass_Equity, tracking error drift",False
37985,458,TAIVD1638,Balanced Growth EUR,False,,False
37986,458,TAIVD1642,Balanced Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
37987,458,TAIVD1645,Balanced Growth USD,False,,False
37988,458,TAIVD1654,Conservative Balanced USD,False,,False
37989,458,TAIVD1675,Growth GBP,False,,False
37990,458,TAIVD1681,Balanced Growth USD,False,,False
37991,458,TAIVD1684,Growth GBP,False,,False
37992,458,TAIVD1690,Growth USD,False,,False
37993,458,TAIVD1693,Growth USD,False,,False
37994,458,TAIVD1702,Conservative Balanced GBP,False,,False
37995,458,TAIVD1720,Balanced Growth USD,False,,False
37996,458,TAIVD1753,Growth GBP,False,,False
37997,458,TAIVD1765,Balanced Growth GBP,False,,False
37998,458,TAIVD1771,Balanced Growth GBP,False,,False
37999,458,TAIVD1774,Balanced Growth GBP,True,"assetClass_Equity, tracking error drift",False
38000,458,TAIVD1777,Balanced Growth GBP,False,,False
38001,458,TAIVD1789,Balanced Growth USD,False,,False
38002,458,TAIVD1792,Conservative Balanced GBP,False,,False
38003,458,TAIVD1795,Conservative Balanced GBP,False,,False
38004,458,TAIVD1798,Conservative Balanced GBP,False,,False
38005,458,TAIVD1807,Conservative Balanced USD,False,,False
38006,458,TAIVD1822,Balanced Growth USD,False,,False
38007,458,TAIVD1828,Balanced Growth USD,False,,False
38008,458,TAIVD1834,Conservative Balanced USD,False,,False
38009,458,TAIVD1837,Conservative Balanced GBP,False,,False
38010,458,TAIVD1843,Balanced Growth USD,False,,False
38011,458,TAIVD1852,Balanced Growth USD,False,,False
38012,458,TAIVD1858,Balanced Growth GBP,False,,False
38013,458,TAIVD1859,Balanced Growth USD,False,,False
38014,458,TAIVD1870,Conservative Balanced GBP,False,,False
38015,458,TAIVD1873,Balanced Growth USD,False,,False
38016,458,TAIVD1882,Balanced Growth USD,False,,False
38017,458,TAIVD1891,Balanced Growth USD,False,,False
38018,458,TAIVD1897,Balanced Growth GBP,False,,False
38019,458,TAIVD1900,Balanced Growth GBP,False,,False
38020,458,TAIVD1903,Balanced Growth GBP,False,,False
38021,458,TAIVD1909,Balanced Growth USD,False,,False
38022,458,TAIVD1912,Balanced Growth GBP,False,,False
38023,458,TAIVD1915,Conservative Balanced GBP,False,,False
38024,458,TAIVD1942,Balanced Growth USD,False,,False
38025,458,TAIVD1945,Balanced Growth USD,False,,False
38026,458,TAIVD1951,Balanced Growth GBP,False,,False
38027,458,TAIVD1954,Conservative Balanced USD,False,,False
38028,458,TAIVD1960,Conservative Balanced GBP,False,,False
38029,458,TAIVD1963,Balanced Growth GBP,False,,False
38030,458,TAIVD1978,Balanced Growth USD,False,,False
38031,458,TAIVD1981,Growth USD,False,,False
38032,458,TAIVD1982,Growth GBP,False,,False
38033,458,TAIVD1984,Growth USD,False,,False
38034,458,TAIVD1996,Balanced Growth GBP,False,,False
38035,458,TAIVD2005,Balanced Growth USD,False,,False
38036,458,TAIVD2011,Growth USD,False,,False
38037,458,TAIVD2023,Growth GBP,False,,False
38038,458,TAIVD2029,Conservative Balanced GBP,False,,False
38039,458,TAIVD2041,Balanced Growth USD,False,,False
38040,458,TAIVD2044,Growth USD,False,,False
38041,458,TAIVD2047,Growth USD,True,assetClass_Equity,False
38042,458,TAIVD2056,Growth USD,False,,False
38043,458,TAIVD2074,Balanced Growth USD,False,,False
38044,458,TAIVD2083,Conservative Balanced USD,False,,False
38045,458,TAIVD2095,Balanced Growth USD,False,,False
38046,458,TAIVD2125,Growth GBP,False,,False
38047,458,TAIVD2131,Conservative Balanced GBP,False,,False
38048,458,TAIVD2134,Balanced Growth GBP,False,,False
38049,458,TAIVD2143,Growth USD,False,,False
38050,458,TAIVD2167,Growth USD,False,,False
38051,458,TAIVD2170,Balanced Growth USD,False,,False
38052,458,TAIVD2176,Growth GBP,False,,False
38053,458,TAIVD2185,Balanced Growth USD,False,,False
38054,458,TAIVD2188,Conservative Balanced GBP,False,,False
38055,458,TAIVD2197,Conservative Balanced GBP,False,,False
38056,458,TAIVD2212,Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
38057,458,TAIVD2242,Balanced Growth GBP,False,,False
38058,458,TAIVD2251,Growth USD,False,,False
38059,458,TAIVD2257,Balanced Growth USD,False,,False
38060,458,TAIVD2260,Balanced Growth USD,False,,False
38061,458,TAIVD2275,Conservative Balanced USD,False,,False
38062,458,TAIVD2278,Balanced Growth GBP,False,,False
38063,458,TAIVD2287,Balanced Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
38064,458,TAIVD2296,Balanced Growth USD,False,,False
38065,458,TAIVD2302,Balanced Growth USD,False,,False
38066,458,TAIVD2311,Growth USD,False,,False
38067,458,TAIVD2312,Growth GBP,False,,False
38068,458,TAIVD2329,Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
38069,458,TAIVD2344,Balanced Growth USD,False,,False
38070,458,TAIVD2350,Conservative Balanced USD,False,,False
38071,458,TAIVD2359,Balanced Growth USD,False,,False
38072,458,TAIVD2371,Balanced Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
38073,458,TAIVD2377,Balanced Growth USD,False,,False
38074,458,TAIVD2380,Balanced Growth GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
38075,458,TAIVD2413,Balanced Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
38076,458,TAIVR5012,Focus Growth USD,True,"assetClass_Equity, risk drift, tracking error drift",False
38077,458,TAKO1268Ji,Balanced / FF 4 GBP,False,,False
38078,458,TAKO9167Ji,Balanced / FF 4 GBP,False,,False
38079,458,TAL00001Ji,Adventurous / FF 6 GBP,False,,False
38080,458,TAL00002Ji,Adventurous / FF 6 GBP,False,,False
38081,458,TAM050063B,Balanced / FF 4 GBP,False,,False
38082,458,TAM050073,Balanced / FF 4 GBP,False,,False
38083,458,TAM050075,Growth / FF 5 GBP,False,,False
38084,458,TAM050124i,Growth / FF 5 GBP,False,,False
38085,458,TAM050140i,Growth / FF 5 GBP,False,,False
38086,458,TAM050141i,Growth / FF 5 GBP,False,,False
38087,458,TAM050148,Balanced High Inc GBP,False,,False
38088,458,TAM050159C,ESG Cautious GBP,False,,False
38089,458,TAM050159CD,ESG Balanced GBP,False,,False
38090,458,TAM050159D,Cautious / FF 3 GBP,False,,False
38091,458,TAM050159F,Cautious / FF 3 GBP,False,,False
38092,458,TAM050159G,Cautious / FF 3 GBP,False,,False
38093,458,TAM050159K,Cautious / FF 3 GBP,False,,False
38094,458,TAM050159M,Cautious / FF 3 GBP,False,,False
38095,458,TAM050159S,ESG Balanced GBP,False,,False
38096,458,TAM050424,Cautious / FF 3 GBP (LifeCo Custody),False,,False
38097,458,TAM050426,Balanced EUR,False,,False
38098,458,TAM050430,Balanced / FF 4 GBP,False,,False
38099,458,TAM050435,Balanced / FF 4 GBP,False,,False
38100,458,TAM050444,Growth / FF 5 GBP (LifeCo Custody),True,", risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
38101,458,TAM050451,Balanced / FF 4 GBP (LifeCo Custody),True,", risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
38102,458,TAM050456,Growth / FF 5 GBP (LifeCo Custody),True,", non strategy volatility drift, non strategy assets drift",False
38103,458,TAM050463,Growth / FF 5 GBP (LifeCo Custody),False,,False
38104,458,TAM050464,Speculative / FF 7 GBP (LifeCo Custody),False,,False
38105,458,TAM050471,Balanced / FF 4 GBP (LifeCo Custody),True,", non strategy volatility drift, non strategy assets drift",False
38106,458,TAM050474,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38107,458,TAM050479,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38108,458,TAM050481,EU Adventurous GBP,True,", non strategy volatility drift, non strategy assets drift",False
38109,458,TAM050489,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38110,458,TAM050490,Adventurous / FF 6 GBP,False,,False
38111,458,TAM050499,Adventurous / FF 6 GBP,False,,False
38112,458,TAM050505,Focus Growth / FF Lite 5 GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38113,458,TAM050507,Growth / FF 5 GBP,False,,False
38114,458,TAM050509,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38115,458,TAM050511i,Balanced / FF 4 GBP,False,,False
38116,458,TAM050512,Balanced / FF 4 GBP,False,,False
38117,458,TAM050519,EU Defensive GBP,True,", tracking error drift",False
38118,458,TAM050521,Focus Growth / FF Lite 5 GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38119,458,TAM050525,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38120,458,TAM050526,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38121,458,TAM050530i,Balanced / FF 4 GBP,False,,False
38122,458,TAM050531i,Adventurous / FF 6 GBP,False,,False
38123,458,TAM050534,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38124,458,TAM050536,EU Adventurous GBP,True,", non strategy volatility drift, non strategy assets drift",False
38125,458,TAM050541,EU Cautious GBP,False,,False
38126,458,TAM050543,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38127,458,TAM050545,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38128,458,TAM050551,Cautious / FF 3 GBP,False,,False
38129,458,TAM050556,EU Balanced GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
38130,458,TAM050557,EU Cautious GBP,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
38131,458,TAM050560,Growth / FF 5 GBP,False,,False
38132,458,TAM050562,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38133,458,TAM050566,EU Balanced GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38134,458,TAM050567,EU Adventurous GBP,True,", non strategy volatility drift, non strategy assets drift",False
38135,458,TAM050570,EU Defensive GBP,True,", tracking error drift",False
38136,458,TAM050571,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38137,458,TAM050573,Balanced / FF 4 GBP,False,,False
38138,458,TAM050574,Balanced EUR,False,,False
38139,458,TAM050587,EU Balanced GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
38140,458,TAM050591,EU Defensive GBP,True,", tracking error drift",False
38141,458,TAM050592,Cautious / FF 3 GBP,False,,False
38142,458,TAM050598i,Growth / FF 5 GBP,False,,False
38143,458,TAM050601,Cautious / FF 3 GBP,False,,False
38144,458,TAM050605,Balanced / FF 4 GBP,False,,False
38145,458,TAM050613,Growth / FF 5 GBP (LifeCo Custody),True,", non strategy volatility drift, non strategy assets drift",False
38146,458,TAM050615,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38147,458,TAM050616,Growth / FF 5 GBP,False,,False
38148,458,TAM050617i,Growth / FF 5 GBP,False,,False
38149,458,TAM050618,Growth / FF 5 GBP,False,,False
38150,458,TAM050619i,Sharia Growth GBP,False,,False
38151,458,TAM050620i,Sharia Growth GBP,False,,False
38152,458,TAM050626i,Sharia Growth GBP,False,,False
38153,458,TAM050627,Balanced / FF 4 GBP,False,,False
38154,458,TAM05062Ti,Balanced / FF 4 GBP,False,,False
38155,458,TAM050634,Sharia Cautious GBP,False,,False
38156,458,TAM050635i,Sharia Cautious GBP,False,,False
38157,458,TAM050638,Defensive / FF 2 GBP,False,,False
38158,458,TAM050641,Balanced / FF 4 GBP,False,,False
38159,458,TAM050644A,Sharia Balanced GBP,False,,False
38160,458,TAM050644B,Sharia Growth GBP,False,,False
38161,458,TAM050645i,Cautious / FF 3 GBP,False,,False
38162,458,TAM050647,Balanced / FF 4 GBP,False,,False
38163,458,TAM050648,Growth / FF 5 GBP,False,,False
38164,458,TAM050650,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38165,458,TAM050653,Sharia Balanced GBP,False,,False
38166,458,TAM050655,Sharia Defensive GBP,False,,False
38167,458,TAM050656,Growth / FF 5 GBP,False,,False
38168,458,TAM050658,EU Balanced GBP,True,", tracking error drift",False
38169,458,TAM050659,Balanced / FF 4 GBP,False,,False
38170,458,TAM050660,Cautious / FF 3 GBP,True,", tracking error drift",False
38171,458,TAM050661,Balanced / FF 4 GBP,False,,False
38172,458,TAM050662,Cautious / FF 3 GBP,False,,False
38173,458,TAM050664,Balanced EUR,False,,False
38174,458,TAM050667,Sharia Cautious GBP,False,,False
38175,458,TAM050668,Sharia Balanced GBP,False,,False
38176,458,TAM050669,EU Balanced GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38177,458,TAM050670,Sharia Cautious GBP,False,,False
38178,458,TAM050671i,Balanced / FF 4 GBP,False,,False
38179,458,TAM050673,Balanced / FF 4 GBP,False,,False
38180,458,TAM050674,Balanced / FF 4 GBP,False,,False
38181,458,TAM050675,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38182,458,TAM050676,EU Balanced GBP,True,", tracking error drift",False
38183,458,TAM050677,EU Cautious GBP,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
38184,458,TAM05067TG,Balanced / FF 4 GBP,False,,False
38185,458,TAM05067Ti,Balanced / FF 4 GBP,False,,False
38186,458,TAM050680,Sharia Balanced GBP,False,,False
38187,458,TAM050681,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38188,458,TAM050682,Balanced / FF 4 GBP,False,,False
38189,458,TAM050683,Sharia Cautious GBP,False,,False
38190,458,TAM050684,Balanced / FF 4 GBP,False,,False
38191,458,TAM050685,Sharia Cautious GBP,False,,False
38192,458,TAM050686,Growth / FF 5 GBP,False,,False
38193,458,TAM050689i,Balanced / FF 4 GBP,False,,False
38194,458,TAM05068T,Balanced / FF 4 GBP,False,,False
38195,458,TAM05068Ti,Balanced / FF 4 GBP,False,,False
38196,458,TAM050691,Sharia Cautious GBP,False,,False
38197,458,TAM050692,Sharia Cautious GBP,False,,False
38198,458,TAM050693i,Sharia Cautious GBP,False,,False
38199,458,TAM050694i,Sharia Cautious GBP,False,,False
38200,458,TAM050695,Sharia Cautious GBP,False,,False
38201,458,TAM050696,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38202,458,TAM050697,Sharia Cautious GBP,False,,False
38203,458,TAM050702,Balanced / FF 4 GBP,False,,False
38204,458,TAM050703,Sharia Growth GBP,False,,False
38205,458,TAM050704,Sharia Growth GBP,False,,False
38206,458,TAM050705,Balanced / FF 4 GBP,False,,False
38207,458,TAM050706,Balanced / FF 4 GBP,False,,False
38208,458,TAM050707,Balanced / FF 4 GBP,False,,False
38209,458,TAM050709,Sharia Cautious GBP,False,,False
38210,458,TAM05070T,Balanced / FF 4 GBP,False,,False
38211,458,TAM050711,EU Growth GBP,True,", non strategy volatility drift, non strategy assets drift",False
38212,458,TAM050712,Sharia Cautious GBP,False,,False
38213,458,TAM050714,Focus Growth / FF Lite 5 GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38214,458,TAM050715,Balanced / FF 4 GBP,False,,False
38215,458,TAM050718,Premier Balanced USD,False,,False
38216,458,TAM05071T,Balanced / FF 4 GBP,False,,False
38217,458,TAM05071TE,Balanced / FF 4 GBP,False,,False
38218,458,TAM05071Ti,Balanced / FF 4 GBP,False,,False
38219,458,TAM050721,EU Balanced GBP,True,", risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
38220,458,TAM050722,Cautious / FF 3 GBP,False,,False
38221,458,TAM050724,Premier Cautious USD,False,,False
38222,458,TAM050725,Sharia Growth GBP,False,,False
38223,458,TAM050727,Sharia Cautious GBP,False,,False
38224,458,TAM050728,Balanced / FF 4 GBP,False,,False
38225,458,TAM050729,Premier Balanced USD,False,,False
38226,458,TAM05072T,Balanced / FF 4 GBP,False,,False
38227,458,TAM05072TA,Balanced / FF 4 GBP,False,,False
38228,458,TAM050730,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38229,458,TAM050731,Cautious / FF 3 GBP,False,,False
38230,458,TAM050732,Sharia Growth GBP,False,,False
38231,458,TAM050734,EU Balanced GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38232,458,TAM050739,Balanced / FF 4 GBP,False,,False
38233,458,TAM05073Ti,Balanced / FF 4 GBP,False,,False
38234,458,TAM050740,Sharia Cautious GBP,False,,False
38235,458,TAM050741,Sharia Defensive GBP,False,,False
38236,458,TAM050744,Sharia Balanced GBP,False,,False
38237,458,TAM050745,Sharia Growth GBP,False,,False
38238,458,TAM050746,Balanced / FF 4 GBP,False,,False
38239,458,TAM050747AP,Balanced / FF 4 GBP,False,,False
38240,458,TAM050747i,Balanced / FF 4 GBP,False,,False
38241,458,TAM050748,Sharia Defensive GBP,False,,False
38242,458,TAM050749,Balanced / FF 4 GBP,False,,False
38243,458,TAM050750,EU Balanced GBP,True,", tracking error drift",False
38244,458,TAM050751,Sharia Balanced GBP,False,,False
38245,458,TAM050752,EU Balanced GBP,True,", tracking error drift",False
38246,458,TAM050753,Sharia Balanced GBP,False,,False
38247,458,TAM050755,Sharia Defensive GBP,False,,False
38248,458,TAM050756,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38249,458,TAM050757,Sharia Balanced GBP,False,,False
38250,458,TAM050759,EU Balanced GBP,True,", non strategy volatility drift, non strategy assets drift",False
38251,458,TAM05075T,Balanced / FF 4 GBP,False,,False
38252,458,TAM050762,EU Balanced GBP,True,", tracking error drift",False
38253,458,TAM050768,Balanced / FF 4 GBP,False,,False
38254,458,TAM050769i,Balanced / FF 4 GBP,False,,False
38255,458,TAM050771,Sharia Cautious GBP,False,,False
38256,458,TAM050773,Sharia Balanced GBP,False,,False
38257,458,TAM050774,Sharia Adventurous GBP,False,,False
38258,458,TAM050775,Sharia Balanced GBP,False,,False
38259,458,TAM050776,Sharia Cautious GBP,False,,False
38260,458,TAM050777i,Sharia Balanced GBP,False,,False
38261,458,TAM050778i,Sharia Balanced GBP,False,,False
38262,458,TAM05077T,Balanced / FF 4 GBP,False,,False
38263,458,TAM05077TA,Balanced / FF 4 GBP,False,,False
38264,458,TAM050780i,Cautious / FF 3 GBP,False,,False
38265,458,TAM050782,EU Balanced GBP,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
38266,458,TAM050783,Growth / FF 5 GBP,False,,False
38267,458,TAM050784,Sharia Balanced GBP,False,,False
38268,458,TAM050787,Sharia Adventurous GBP,False,,False
38269,458,TAM050792,Sharia Balanced GBP,False,,False
38270,458,TAM050795,Balanced / FF 4 GBP (LifeCo Custody),True,", non strategy volatility drift, non strategy assets drift",False
38271,458,TAM050796,Adventurous / FF 6 GBP,False,,False
38272,458,TAM050797,Balanced / FF 4 GBP,False,,False
38273,458,TAM05079T,Balanced / FF 4 GBP,False,,False
38274,458,TAM050801,Sharia Adventurous GBP,False,,False
38275,458,TAM050804,Balanced / FF 4 GBP,False,,False
38276,458,TAM050806,Sharia Balanced GBP,False,,False
38277,458,TAM050807,Sharia Balanced GBP,False,,False
38278,458,TAM050809,Sharia Balanced GBP,False,,False
38279,458,TAM050810,Sharia Adventurous GBP,False,,False
38280,458,TAM050811,Balanced / FF 4 GBP,False,,False
38281,458,TAM050813,Adventurous / FF 6 GBP,False,,False
38282,458,TAM050815,Sharia Growth GBP,False,,False
